"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"667","<U+092A><U+0942><U+0930><U+0947> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0906><U+091C> <U+090F><U+0915> <U+0910><U+0924><U+093F><U+0939><U+093E><U+0938><U+093F><U+0915> <U+0926><U+093F><U+0928> <U+0939><U+0948><U+0964> <U+0906><U+091C> <U+0915><U+0930><U+094B><U+0921><U+093C><U+094B><U+0902> <U+092E><U+0941><U+0938><U+094D><U+0932><U+093F><U+092E> <U+092E><U+093E><U+0924><U+093E><U+0913><U+0902>-<U+092C><U+0939><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+091C><U+0940><U+0924> <U+0939><U+0941><U+0908> <U+0939><U+0948> <U+0914><U+0930> <U+0909><U+0928><U+094D><U+0939><U+0947><U+0902> <U+0938><U+092E><U+094D><U+092E><U+093E><U+0928> <U+0938><U+0947> <U+091C><U+0940><U+0928><U+0947> <U+0915><U+093E> <U+0939><U+0915>… https://t.co/HL4cB4IVtE",FALSE,102587,NA,2019-07-30 13:56:52,TRUE,NA,"1156201999043461121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",15831,FALSE,FALSE,NA,NA
"668","This is an occasion to salute the remarkable courage of those Muslim women who have suffered great wrongs just due… https://t.co/oaRUb1SIVC",FALSE,40536,NA,2019-07-30 13:55:28,TRUE,NA,"1156201646075994112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7626,FALSE,FALSE,NA,NA
"669","I thank all parties and MPs who have supported the passage of The Muslim Women (Protection of Rights on Marriage) B… https://t.co/b7sEgg1rZo",FALSE,39273,NA,2019-07-30 13:54:05,TRUE,NA,"1156201296904351745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6530,FALSE,FALSE,NA,NA
"670","An archaic and medieval practice has finally been confined to the dustbin of history! 

Parliament abolishes Triple… https://t.co/J2zkZWTRW8",FALSE,78728,NA,2019-07-30 13:52:33,TRUE,NA,"1156200911426875393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",16513,FALSE,FALSE,NA,NA
"671","A welcome step, which will enable more people to visit these places and discover aspects of #IncredibleIndia. https://t.co/NW8fsPXHNx",FALSE,37655,NA,2019-07-30 03:01:18,FALSE,NA,"1156037018826051585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5678,FALSE,FALSE,NA,NA
"672","Spoke to Bihar CM @NitishKumar Ji and Deputy CM @SushilModi Ji and reviewed the situation arising due to floods in… https://t.co/1OWAldt0Nq",FALSE,27492,NA,2019-07-29 15:35:03,TRUE,NA,"1155864320812580864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3640,FALSE,FALSE,NA,NA
"673","India- where you find lush green forests, diverse wildlife, beautiful mountains and mighty rivers. 

Watching this… https://t.co/bWk0iITeBb",FALSE,85259,NA,2019-07-29 08:41:21,TRUE,NA,"1155760207693090816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",19299,FALSE,FALSE,NA,NA
"674","<U+0AB8><U+0AA6><U+0A97><U+0AA4><U+0AA8><U+0ABE> <U+0A86><U+0AA4><U+0ACD><U+0AAE><U+0ABE><U+0AA8><U+0AC7> <U+0AAA><U+0ACD><U+0AB0><U+0AAD><U+0AC1> <U+0A9A><U+0ABF><U+0AB0> <U+0AB6><U+0ABE><U+0A82><U+0AA4><U+0ABF> <U+0A85><U+0AB0><U+0ACD><U+0AAA><U+0AC7> <U+0A85><U+0AA8><U+0AC7> <U+0AB6><U+0AC1><U+0AAD><U+0AC7><U+0A9A><U+0ACD><U+0A9B><U+0A95><U+0ACB> <U+0A85><U+0AA8><U+0AC7> <U+0AAA><U+0AB0><U+0ABF><U+0AB5><U+0ABE><U+0AB0><U+0A9C><U+0AA8><U+0ACB><U+0AA8><U+0AC7> <U+0A86><U+0A98><U+0ABE><U+0AA4> <U+0AB8><U+0AB9><U+0AA8> <U+0A95><U+0AB0><U+0AB5><U+0ABE><U+0AA8><U+0AC1><U+0A82> <U+0AAC><U+0AB3> <U+0AAE><U+0AB3><U+0AC7> <U+0A8F><U+0AB5><U+0AC0> <U+0AAA><U+0ACD><U+0AB0><U+0AAD><U+0AC1><U+0AA8><U+0AC7> <U+0AAA><U+0ACD><U+0AB0><U+0ABE><U+0AB0><U+0ACD><U+0AA5><U+0AA8><U+0ABE>.",FALSE,20513,"narendramodi",2019-07-29 06:55:30,FALSE,"1155733571153223682","1155733572730273792","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1875,FALSE,FALSE,NA,NA
"675","<U+0AAA><U+0ACB><U+0AB0><U+0AAC><U+0A82><U+0AA6><U+0AB0><U+0AA8><U+0ABE> <U+0AAA><U+0AC2><U+0AB0><U+0ACD><U+0AB5> <U+0AB8><U+0ABE><U+0A82><U+0AB8><U+0AA6> <U+0AB6><U+0ACD><U+0AB0><U+0AC0> <U+0AB5><U+0ABF><U+0AA0><U+0ACD><U+0AA0><U+0AB2><U+0AAD><U+0ABE><U+0A88> <U+0AB0><U+0ABE><U+0AA6><U+0AA1><U+0ABF><U+0AAF><U+0ABE><U+0AA8><U+0ABE> <U+0A85><U+0AB5><U+0AB8><U+0ABE><U+0AA8><U+0AA8><U+0ABE> <U+0AB8><U+0AAE><U+0ABE><U+0A9A><U+0ABE><U+0AB0> <U+0AB8><U+0ABE><U+0A82><U+0AAD><U+0AB3><U+0AC0> <U+0AA6><U+0AC1><U+0A83><U+0A96> <U+0AA5><U+0AAF><U+0AC1><U+0A82>. <U+0A97><U+0AC1><U+0A9C><U+0AB0><U+0ABE><U+0AA4><U+0AC7> <U+0A8F><U+0A95> <U+0AB8><U+0A95><U+0ACD><U+0AB7><U+0AAE> <U+0A96><U+0AC7><U+0AA1><U+0AC2><U+0AA4> <U+0AA8><U+0AC7><U+0AA4><U+0ABE> <U+0A97><U+0AC1><U+0AAE><U+0ABE><U+0AB5><U+0ACD>… https://t.co/BzQX7SZb6K",FALSE,24581,NA,2019-07-29 06:55:30,TRUE,NA,"1155733571153223682",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2652,FALSE,FALSE,NA,NA
"676","<U+0915><U+092D><U+0940> ‘<U+090F><U+0915> <U+0925><U+093E> <U+091F><U+093E><U+0907><U+0917><U+0930>’ <U+0915><U+093E> <U+0921><U+0930> <U+0925><U+093E>, <U+0932><U+0947><U+0915><U+093F><U+0928> <U+0906><U+091C> <U+092F><U+0939> <U+092F><U+093E><U+0924><U+094D><U+0930><U+093E> ‘<U+091F><U+093E><U+0907><U+0917><U+0930> <U+091C><U+093F><U+0902><U+0926><U+093E> <U+0939><U+0948>’ <U+0924><U+0915> <U+092A><U+0939><U+0941><U+0902><U+091A> <U+091A><U+0941><U+0915><U+0940> <U+0939><U+0948><U+0964>

<U+0932><U+0947><U+0915><U+093F><U+0928> ‘<U+091F><U+093E><U+0907><U+0917><U+0930> <U+091C><U+093F><U+0902><U+0926><U+093E> <U+0939><U+0948>’ <U+0915><U+0939><U+0928><U+093E> <U+0939><U+0940> <U+092A>… https://t.co/CaOhKiQITI",FALSE,42556,NA,2019-07-29 06:53:08,TRUE,NA,"1155732977482997760",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",7319,FALSE,FALSE,NA,NA
"677","Development and the environment are not mutually exclusive. 

India will progress economically and take the lead in… https://t.co/wVUxDsTUwX",FALSE,11839,NA,2019-07-29 06:52:28,TRUE,NA,"1155732809413083136",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2163,FALSE,FALSE,NA,NA
"678","A commitment fulfilled, that too well in advance! 

It was decided to work towards doubling the tiger population by… https://t.co/2HNtylCceq",FALSE,15457,NA,2019-07-29 06:51:42,TRUE,NA,"1155732616714211330",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2971,FALSE,FALSE,NA,NA
"679","Releasing the results of All India Tiger Estimation. #InternationalTigerDay https://t.co/b73ADzson4",FALSE,22338,NA,2019-07-29 04:14:26,FALSE,NA,"1155693038703796225",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4244,FALSE,FALSE,NA,NA
"680","Today, on #InternationalTigerDay, the All India Tiger Estimation 2018 will be released. 

The Government of India i… https://t.co/PVyX0gDktv",FALSE,28454,NA,2019-07-29 03:46:03,TRUE,NA,"1155685892373139458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4401,FALSE,FALSE,NA,NA
"681","My dear young friends,

Know more about an interesting quiz, which can take you to Sriharikota to witness the landi… https://t.co/k9GfnL3lT0",FALSE,26271,NA,2019-07-28 11:55:46,TRUE,NA,"1155446746446737414",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4257,FALSE,FALSE,NA,NA
"682","<U+0916><U+0941><U+0926> <U+092A><U+0930> <U+0935><U+093F><U+0936><U+094D><U+0935><U+093E><U+0938> <U+0914><U+0930> <U+0928><U+093F><U+0930><U+094D><U+092D><U+0940><U+0915><U+0924><U+093E>… 

<U+091A><U+0902><U+0926><U+094D><U+0930><U+092F><U+093E><U+0928>-2 <U+0928><U+0947> <U+0939><U+092E><U+0947><U+0902> <U+092F><U+0939><U+0940> <U+0938><U+093F><U+0916><U+093E><U+092F><U+093E> <U+0939><U+0948><U+0964> 
#MannKiBaat https://t.co/UlkITYj7vf",FALSE,24463,NA,2019-07-28 11:54:22,FALSE,NA,"1155446394217541632",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3794,FALSE,FALSE,NA,NA
"683","<U+0930><U+093E><U+091C><U+094D><U+092F> <U+0915><U+0947> <U+0939><U+0930> <U+0915><U+094D><U+0937><U+0947><U+0924><U+094D><U+0930> <U+092E><U+0947><U+0902>, <U+092A><U+094D><U+0930><U+0924><U+094D><U+092F><U+0947><U+0915> <U+0918><U+0930> <U+0924><U+0915> <U+092A><U+0939><U+0941><U+0902><U+091A><U+093E> <U+0917><U+0941><U+0921> <U+0917><U+0935><U+0930><U+094D><U+0928><U+0947><U+0902><U+0938><U+0964> 

<U+091C><U+093E><U+0928><U+093F><U+090F> <U+091C><U+092E><U+094D><U+092E><U+0942>-<U+0915><U+0936><U+094D><U+092E><U+0940><U+0930> <U+092E><U+0947><U+0902> <U+0939><U+0941><U+090F> <U+090F><U+0915> <U+0938><U+0930><U+093E><U+0939><U+0928><U+0940><U+092F> <U+092A><U+094D><U+0930><U+092F><U+093E><U+0938> <U+0915><U+0947> <U+092C><U+093E><U+0930><U+0947>… https://t.co/vuHzJ6B2FM",FALSE,11142,NA,2019-07-28 11:53:22,TRUE,NA,"1155446143914053632",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2175,FALSE,FALSE,NA,NA
"684","Exceptional warriors, great champions! 

Here is why the accomplishments of these children will make every Indian p… https://t.co/tOQPb1iyX4",FALSE,11767,NA,2019-07-28 11:52:30,TRUE,NA,"1155445924631592961",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2079,FALSE,FALSE,NA,NA
"685","Better bonding through reading!

Impressed by the diverse range of books being talked about by people on the NaMo A… https://t.co/dp3Txmm7qa",FALSE,10275,NA,2019-07-28 11:51:17,TRUE,NA,"1155445618237685762",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2057,FALSE,FALSE,NA,NA
"686","Speaking on a wide range of issues in today’s #MannKiBaat. Tune in. https://t.co/4lsQerOm0N",FALSE,17960,NA,2019-07-28 05:30:24,FALSE,NA,"1155349767376912384",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",3669,FALSE,FALSE,NA,NA
"687","<U+091C><U+0932>-<U+0925><U+0932> <U+0939><U+094B> <U+092F><U+093E> <U+0928><U+092D>, <U+0939><U+092E><U+093E><U+0930><U+0940> <U+0938><U+0947><U+0928><U+093E> <U+0905><U+092A><U+0928><U+0947>-<U+0905><U+092A><U+0928><U+0947> <U+0915><U+094D><U+0937><U+0947><U+0924><U+094D><U+0930><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+0909><U+091A><U+094D><U+091A><U+0924><U+092E> <U+0936><U+093F><U+0916><U+0930> <U+0915><U+094B> <U+092A><U+094D><U+0930><U+093E><U+092A><U+094D><U+0924> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+093E> <U+0938><U+093E><U+092E><U+0930><U+094D><U+0925><U+094D><U+092F> <U+0930><U+0916><U+0947> <U+0914><U+0930> <U+0906><U+0927><U+0941><U+0928><U+093F><U+0915> <U+092C><U+0928><U+0947>, <U+092F><U+0939><U+0940> <U+0939>… https://t.co/NPWaCi4CXr",FALSE,22284,NA,2019-07-27 16:21:14,TRUE,NA,"1155151164918378497",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3835,FALSE,FALSE,NA,NA
"688","<U+0906><U+091C> <U+0938><U+092E><U+092F> <U+0915><U+0940> <U+092E><U+093E><U+0902><U+0917> <U+0939><U+0948> <U+0915><U+093F> <U+092E><U+093E><U+0928><U+0935><U+0924><U+093E> <U+092E><U+0947><U+0902> <U+0935><U+093F><U+0936><U+094D><U+0935><U+093E><U+0938> <U+0930><U+0916><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+0938><U+092D><U+0940> <U+0936><U+0915><U+094D><U+0924><U+093F><U+092F><U+093E><U+0902> <U+0938><U+0936><U+0938><U+094D><U+0924><U+094D><U+0930> <U+092C><U+0932><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0909><U+0928><U+0915><U+0947> <U+0938><U+092E><U+0930><U+094D><U+0925><U+0928> <U+092E><U+0947><U+0902> <U+0916><U+0921><U+093C><U+0940> <U+0939><U+094B><U+0902><U+0964> <U+0924><U+092D><U+0940> <U+0906>… https://t.co/GGe1SXKPeu",FALSE,18247,NA,2019-07-27 16:20:52,TRUE,NA,"1155151075076444161",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3156,FALSE,FALSE,NA,NA
"689","<U+0938><U+0948><U+0928><U+093F><U+0915> <U+0935><U+0930><U+094D><U+0924><U+092E><U+093E><U+0928> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0939><U+0940> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+092A><U+0940><U+0922><U+093C><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+092D><U+0940> <U+0905><U+092A><U+0928><U+093E> <U+091C><U+0940><U+0935><U+0928> <U+092C><U+0932><U+093F><U+0926><U+093E><U+0928> <U+0915><U+0930><U+0924><U+0947> <U+0939><U+0948><U+0902><U+0964>

<U+0938><U+0948><U+0928><U+093F><U+0915> <U+091C><U+093F><U+0902><U+0926><U+0917><U+0940> <U+0914><U+0930> <U+092E><U+094C><U+0924> <U+092E><U+0947><U+0902> <U+092D><U+0947><U+0926> <U+0928><U+0939><U+0940><U+0902> <U+0915><U+0930>… https://t.co/8fWszEHFhW",FALSE,17750,NA,2019-07-27 16:20:30,TRUE,NA,"1155150982009016320",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3254,FALSE,FALSE,NA,NA
"690","<U+0915><U+093E><U+0930><U+0917><U+093F><U+0932> <U+092E><U+0947><U+0902> <U+0935><U+093F><U+091C><U+092F>, <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0947> <U+0935><U+0940><U+0930> <U+092C><U+0947><U+091F><U+0947>-<U+092C><U+0947><U+091F><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0905><U+0926><U+092E><U+094D><U+092F> <U+0938><U+093E><U+0939><U+0938> <U+0915><U+0940> <U+091C><U+0940><U+0924> <U+0925><U+0940>,
<U+0915><U+093E><U+0930><U+0917><U+093F><U+0932> <U+092E><U+0947><U+0902> <U+0935><U+093F><U+091C><U+092F>, <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0947> <U+0938><U+0902><U+0915><U+0932><U+094D><U+092A><U+094B><U+0902> <U+0915><U+0940> <U+091C><U+0940><U+0924> <U+0925><U+0940>... https://t.co/43mJmo4aDM",FALSE,47012,NA,2019-07-27 16:20:12,FALSE,NA,"1155150906461233153",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6171,FALSE,FALSE,NA,NA
"691","Remembering the heroes of Kargil. Watch. https://t.co/EVXydyBZYI",FALSE,33922,NA,2019-07-27 14:26:44,FALSE,NA,"1155122351115100161",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",6159,FALSE,FALSE,NA,NA
"692","During the Kargil War in 1999, I had the opportunity to go to Kargil and show solidarity with our brave soldiers.… https://t.co/ToQRvajxh6",FALSE,95241,NA,2019-07-26 02:37:43,TRUE,NA,"1154581533098795008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",14569,FALSE,FALSE,NA,NA
"693","<U+0915><U+093E><U+0930><U+0917><U+093F><U+0932> <U+0935><U+093F><U+091C><U+092F> <U+0926><U+093F><U+0935><U+0938> <U+092A><U+0930> <U+092E><U+093E><U+0902> <U+092D><U+093E><U+0930><U+0924><U+0940> <U+0915><U+0947> <U+0938><U+092D><U+0940> <U+0935><U+0940><U+0930> <U+0938><U+092A><U+0942><U+0924><U+094B><U+0902> <U+0915><U+093E> <U+092E><U+0948><U+0902> <U+0939><U+0943><U+0926><U+092F> <U+0938><U+0947> <U+0935><U+0902><U+0926><U+0928> <U+0915><U+0930><U+0924><U+093E> <U+0939><U+0942><U+0902><U+0964> <U+092F><U+0939> <U+0926><U+093F><U+0935><U+0938> <U+0939><U+092E><U+0947><U+0902> <U+0905><U+092A><U+0928><U+0947> <U+0938><U+0948><U+0928><U+093F><U+0915><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+093E><U+0939><U+0938>, <U+0936><U+094C>… https://t.co/ctoyRHbz6S",FALSE,106661,NA,2019-07-26 02:35:36,TRUE,NA,"1154581001613410304",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",17789,FALSE,FALSE,NA,NA
"694","Greetings to @HarsimratBadal_ Ji on her birthday. She has been undertaking innovative efforts for the long term gro… https://t.co/1tFqGaStSZ",FALSE,33120,NA,2019-07-25 02:41:35,TRUE,NA,"1154220119649738752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3174,FALSE,FALSE,NA,NA
"695","<U+092A><U+0942><U+0930><U+094D><U+0935> <U+092A><U+094D><U+0930><U+0927><U+093E><U+0928><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940> <U+0936><U+094D><U+0930><U+0940> <U+091A><U+0902><U+0926><U+094D><U+0930><U+0936><U+0947><U+0916><U+0930> <U+091C><U+0940> <U+092A><U+0930> <U+0932><U+093F><U+0916><U+0940> <U+090F><U+0915> <U+092A><U+0941><U+0938><U+094D><U+0924><U+0915> <U+0915><U+0947> <U+0935><U+093F><U+092E><U+094B><U+091A><U+0928> <U+0915><U+093E> <U+0905><U+0935><U+0938><U+0930> <U+092E><U+093F><U+0932><U+093E><U+0964> <U+0907><U+0938> <U+092E><U+0939><U+093E><U+0928> <U+0928><U+0947><U+0924><U+093E> <U+0915><U+0947> <U+091C><U+0940><U+0935><U+0928> <U+0915><U+094B> <U+092A><U+0941><U+0938><U+094D><U+0924><U+0915> <U+092E><U+0947><U+0902>… https://t.co/KX1zsTiNRU",FALSE,36144,NA,2019-07-24 15:47:28,TRUE,NA,"1154055505091784704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4255,FALSE,FALSE,NA,NA
"696","Congratulations @BorisJohnson on assuming office as Prime Minister of the United Kingdom. 

I wish you success and… https://t.co/eBTSPJR5Vj",FALSE,54204,NA,2019-07-24 14:42:43,TRUE,NA,"1154039210606616576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5258,FALSE,FALSE,NA,NA
"697","Releasing a book on our former PM Chandra Shekhar Ji. https://t.co/w1uMnohppc",FALSE,27822,NA,2019-07-24 12:14:35,FALSE,NA,"1154001932215701504",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4514,FALSE,FALSE,NA,NA
"698","Witnessed an excellent cultural event, ‘Divya Kala Shakti’ earlier this evening. Congratulations to all those who l… https://t.co/TqDUYTHdjx",FALSE,38491,NA,2019-07-23 17:01:12,TRUE,NA,"1153711671866560517",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4283,FALSE,FALSE,NA,NA
"699","<U+0A97><U+0AC1><U+0A9C><U+0AB0><U+0ABE><U+0AA4><U+0AAE><U+0ABE><U+0A82> <U+0AAF><U+0ACB><U+0A9C><U+0ABE><U+0AAF><U+0AC7><U+0AB2> <U+0A9C><U+0AC2><U+0AA8><U+0ABE><U+0A97><U+0AA2> <U+0AAE><U+0AB9><U+0ABE><U+0AA8><U+0A97><U+0AB0><U+0AAA><U+0ABE><U+0AB2><U+0ABF><U+0A95><U+0ABE><U+0AA8><U+0AC0> <U+0AB8><U+0ABE><U+0AAE><U+0ABE><U+0AA8><U+0ACD><U+0AAF> <U+0A9A><U+0AC2><U+0A82><U+0A9F><U+0AA3><U+0AC0> <U+0AA4><U+0AA5><U+0ABE> <U+0A85><U+0AA8><U+0ACD><U+0AAF> <U+0A9C><U+0ABF><U+0AB2><U+0ACD><U+0AB2><U+0ABE>/<U+0AA4><U+0ABE><U+0AB2><U+0AC1><U+0A95><U+0ABE> <U+0AAA><U+0A82><U+0A9A><U+0ABE><U+0AAF><U+0AA4><U+0ACB><U+0AA8><U+0AC0> <U+0AAF><U+0ACB><U+0A9C><U+0ABE><U+0AAF><U+0AC7><U+0AB2> <U+0AAA><U+0AC7><U+0A9F><U+0ABE> <U+0A9A><U+0AC2><U+0A82><U+0A9F><U+0AA3><U+0AC0><U+0AAE><U+0ABE><U+0A82> <U+0AAD><U+0ABE><U+0A9C><U+0AAA>… https://t.co/svcOcORRJ8",FALSE,23851,NA,2019-07-23 10:42:31,TRUE,NA,"1153616372632440832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2960,FALSE,FALSE,NA,NA
"700","<U+092D><U+093E><U+0930><U+0924> <U+092E><U+093E><U+0924><U+093E> <U+0915><U+0947> <U+0935><U+0940><U+0930> <U+0938><U+092A><U+0942><U+0924> <U+091A><U+0902><U+0926><U+094D><U+0930><U+0936><U+0947><U+0916><U+0930> <U+0906><U+091C><U+093E><U+0926> <U+0915><U+094B> <U+0909><U+0928><U+0915><U+0940> <U+091C><U+092F><U+0902><U+0924><U+0940> <U+092A><U+0930> <U+092E><U+0947><U+0930><U+0940> <U+0935><U+093F><U+0928><U+092E><U+094D><U+0930> <U+0936><U+094D><U+0930><U+0926><U+094D><U+0927><U+093E><U+0902><U+091C><U+0932><U+093F><U+0964> <U+0935><U+0947> <U+090F><U+0915> <U+0928><U+093F><U+0930><U+094D><U+092D><U+0940><U+0915> <U+0914><U+0930> <U+0926><U+0943><U+0922><U+093C> <U+0928><U+093F><U+0936><U+094D><U+091A><U+092F><U+0940> <U+0915><U+094D><U+0930><U+093E><U+0902>… https://t.co/hws4ft2ROG",FALSE,86141,NA,2019-07-23 02:56:57,TRUE,NA,"1153499208759951361",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",12475,FALSE,FALSE,NA,NA
"701","<U+0932><U+094B><U+0915><U+092E><U+093E><U+0928><U+094D><U+092F> <U+0924><U+093F><U+0932><U+0915> <U+0915><U+094B> <U+0909><U+0928><U+0915><U+0940> <U+091C><U+092F><U+0902><U+0924><U+0940> <U+092A><U+0930> <U+0915><U+094B><U+091F><U+093F>-<U+0915><U+094B><U+091F><U+093F> <U+0928><U+092E><U+0928><U+0964> <U+0926><U+0947><U+0936><U+092D><U+0915><U+094D><U+0924><U+093F> <U+0915><U+0940> <U+092D><U+093E><U+0935><U+0928><U+093E> <U+0938><U+0947> <U+0913><U+0924><U+092A><U+094D><U+0930><U+094B><U+0924> <U+0935><U+0947> <U+090F><U+0915> <U+0910><U+0938><U+0947> <U+0938><U+094D><U+0935><U+0924><U+0902><U+0924><U+094D><U+0930><U+0924><U+093E> <U+0938><U+0947><U+0928><U+093E><U+0928><U+0940> <U+0925><U+0947>, <U+091C><U+093F><U+0928><U+094D><U+0939><U+094B><U+0902>… https://t.co/93lOs0UuJq",FALSE,34395,NA,2019-07-23 02:55:25,TRUE,NA,"1153498825903837184",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",5331,FALSE,FALSE,NA,NA
"702","<U+092D><U+093E><U+0930><U+0924> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+092F><U+0939> <U+090F><U+0915> <U+0910><U+0924><U+093F><U+0939><U+093E><U+0938><U+093F><U+0915> <U+0915><U+094D><U+0937><U+0923> <U+0939><U+0948><U+0964>

<U+091A><U+0902><U+0926><U+094D><U+0930><U+092F><U+093E><U+0928>-2 <U+0915><U+0947> <U+0938><U+092B><U+0932> <U+092A><U+094D><U+0930><U+0915><U+094D><U+0937><U+0947><U+092A><U+0923> <U+0938><U+0947> <U+0906><U+091C> <U+092A><U+0942><U+0930><U+093E> <U+0926><U+0947><U+0936> <U+0917><U+094C><U+0930><U+0935><U+093E><U+0928><U+094D><U+0935><U+093F><U+0924> <U+0939><U+0948><U+0964> 

<U+092E><U+0948><U+0902><U+0928><U+0947> <U+0925><U+094B><U+0921><U+093C><U+0940> <U+0926><U+0947><U+0930> <U+092A><U+0939>… https://t.co/Fi40e0E1DZ",FALSE,84450,NA,2019-07-22 10:23:16,TRUE,NA,"1153249141780148224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",12368,FALSE,FALSE,NA,NA
"703","Efforts such as #Chandrayaan2 will further encourage our bright youngsters towards science, top quality research an… https://t.co/HQRrWTVacL",FALSE,60583,NA,2019-07-22 09:53:05,TRUE,NA,"1153241546738696192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",9421,FALSE,FALSE,NA,NA
"704","#Chandrayaan2 is unique because it will explore and perform studies on the south pole region of lunar terrain which… https://t.co/H4nH6Hj8za",FALSE,48153,NA,2019-07-22 09:52:09,TRUE,NA,"1153241313426362368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",8157,FALSE,FALSE,NA,NA
